order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,state,region,product_name,category,sub_category,sales,quantity,discount,profit
CA-2021-104421,2021-10-07,2021-10-10,First Class,CG-10346,Customer_206,Corporate,Washington,West,A4 Paper,Office Supplies,Fasteners,31.38,5,0.0,38.08
CA-2021-104422,2021-10-08,2021-10-13,Standard Class,CG-10448,Customer_58,Corporate,Minnesota,Central,Sticky Notes,Office Supplies,Envelopes,98.89,4,0.2,23.48
CA-2021-104423,2021-10-08,2021-10-13,Standard Class,CG-10434,Customer_32,Consumer,Michigan,Central,Filing Cabinet,Furniture,Chairs,530.56,6,0.3,-139.88
CA-2021-104424,2021-10-08,2021-10-15,Same Day,CG-10196,Customer_49,Home Office,Arkansas,South,Sofa,Furniture,Furnishings,701.25,2,0.1,155.91
CA-2021-104425,2021-10-08,2021-10-14,First Class,CG-10331,Customer_102,Home Office,Wisconsin,Central,Binders Pack,Office Supplies,Labels,126.84,6,0.2,23.86
CA-2021-104426,2021-10-08,2021-10-13,Second Class,CG-10024,Customer_142,Consumer,Louisiana,South,Bookcase,Furniture,Furnishings,760.06,3,0.1,294.08
CA-2021-104427,2021-10-08,2021-10-15,First Class,CG-10280,Customer_46,Consumer,Texas,Central,Dell Monitor,Technology,Copiers,1697.98,7,0.2,559.53
CA-2021-104428,2021-10-08,2021-10-15,Same Day,CG-10139,Customer_92,Consumer,Alabama,South,Stapler,Office Supplies,Fasteners,122.69,2,0.0,69.15
CA-2021-104429,2021-10-09,2021-10-11,Standard Class,CG-10010,Customer_189,Home Office,North Carolina,East,Sofa,Furniture,Chairs,217.54,7,0.5,-474.03
CA-2021-104430,2021-10-09,2021-10-15,Standard Class,CG-10093,Customer_20,Consumer,Illinois,Central,Apple iPad,Technology,Copiers,154.4,2,0.0,61.15
CA-2021-104431,2021-10-09,2021-10-14,First Class,CG-10303,Customer_153,Corporate,Michigan,Central,Pen Set,Office Supplies,Storage,60.28,3,0.1,26.98
CA-2021-104432,2021-10-09,2021-10-15,First Class,CG-10474,Customer_189,Consumer,Texas,Central,Scissors,Office Supplies,Fasteners,122.56,7,0.2,33.76
CA-2021-104433,2021-10-09,2021-10-12,Same Day,CG-10336,Customer_27,Corporate,Utah,West,HP Laptop,Technology,Computers,518.16,6,0.0,1057.77
CA-2021-104434,2021-10-09,2021-10-12,First Class,CG-10477,Customer_249,Corporate,Michigan,Central,Binders Pack,Office Supplies,Storage,100.04,4,0.0,111.85
CA-2021-104435,2021-10-09,2021-10-15,Same Day,CG-10386,Customer_243,Consumer,California,West,Bookcase,Furniture,Bookcases,577.13,7,0.4,-692.23
CA-2021-104436,2021-10-10,2021-10-12,Second Class,CG-10330,Customer_239,Corporate,California,West,A4 Paper,Office Supplies,Art,107.12,6,0.0,164.69
CA-2021-104437,2021-10-10,2021-10-12,First Class,CG-10176,Customer_49,Home Office,Alabama,South,Conference Table,Furniture,Bookcases,254.92,1,0.5,-52.61
CA-2021-104438,2021-10-10,2021-10-16,Standard Class,CG-10416,Customer_17,Consumer,Utah,West,Canon Copier,Technology,Computers,533.09,3,0.4,-182.4
CA-2021-104439,2021-10-10,2021-10-15,First Class,CG-10046,Customer_131,Home Office,Utah,West,Logitech Mouse,Technology,Accessories,538.8,1,0.3,-30.32
CA-2021-104440,2021-10-10,2021-10-14,Standard Class,CG-10328,Customer_182,Home Office,Georgia,East,Scissors,Office Supplies,Binders,81.53,2,0.1,32.71
CA-2021-104441,2021-10-10,2021-10-12,Second Class,CG-10145,Customer_136,Corporate,Texas,Central,Apple iPad,Technology,Computers,617.22,2,0.4,-142.64
CA-2021-104442,2021-10-10,2021-10-11,Second Class,CG-10000,Customer_55,Home Office,Oregon,West,Canon Copier,Technology,Accessories,1486.52,7,0.0,2750.76
CA-2021-104443,2021-10-11,2021-10-14,First Class,CG-10069,Customer_225,Home Office,Minnesota,Central,Binders Pack,Office Supplies,Paper,55.41,4,0.3,-11.34
CA-2021-104444,2021-10-11,2021-10-17,Same Day,CG-10225,Customer_159,Consumer,Oregon,West,Sofa,Furniture,Furnishings,768.64,7,0.0,1497.55
CA-2021-104445,2021-10-11,2021-10-12,Standard Class,CG-10132,Customer_264,Consumer,Oklahoma,South,Stapler,Office Supplies,Labels,133.33,3,0.0,107.02
CA-2021-104446,2021-10-11,2021-10-17,Second Class,CG-10002,Customer_5,Home Office,Georgia,East,Stapler,Office Supplies,Supplies,89.1,6,0.0,109.36
CA-2021-104447,2021-10-11,2021-10-18,First Class,CG-10089,Customer_133,Corporate,Oregon,West,Filing Cabinet,Furniture,Chairs,334.87,3,0.5,-289.62
CA-2021-104448,2021-10-11,2021-10-14,Second Class,CG-10356,Customer_34,Corporate,Illinois,Central,Standing Desk,Furniture,Bookcases,944.35,5,0.5,-965.75
CA-2021-104449,2021-10-12,2021-10-15,First Class,CG-10231,Customer_239,Consumer,Alabama,South,Filing Cabinet,Furniture,Tables,96.99,4,0.2,21.77
CA-2021-104450,2021-10-12,2021-10-14,Standard Class,CG-10453,Customer_1,Consumer,Missouri,Central,Pen Set,Office Supplies,Envelopes,43.72,3,0.3,-5.51
CA-2021-104451,2021-10-12,2021-10-14,First Class,CG-10266,Customer_10,Consumer,Oklahoma,South,Executive Desk,Furniture,Furnishings,485.44,2,0.5,-161.64
CA-2021-104452,2021-10-12,2021-10-13,Standard Class,CG-10330,Customer_294,Corporate,Florida,East,Sony Headphones,Technology,Computers,461.3,4,0.0,323.73
CA-2021-104453,2021-10-12,2021-10-19,Second Class,CG-10362,Customer_8,Consumer,Louisiana,South,Conference Table,Furniture,Bookcases,709.76,5,0.3,-224.87
CA-2021-104454,2021-10-12,2021-10-18,Standard Class,CG-10295,Customer_153,Home Office,Missouri,Central,Dell Monitor,Technology,Accessories,1064.07,5,0.1,556.31
CA-2021-104455,2021-10-12,2021-10-19,Standard Class,CG-10101,Customer_93,Corporate,Missouri,Central,Standing Desk,Furniture,Tables,505.13,7,0.0,764.12
CA-2021-104456,2021-10-13,2021-10-16,Same Day,CG-10063,Customer_37,Home Office,California,West,Sony Headphones,Technology,Computers,625.14,6,0.2,155.68
CA-2021-104457,2021-10-13,2021-10-14,Second Class,CG-10079,Customer_213,Consumer,Oklahoma,South,Apple iPad,Technology,Copiers,857.46,2,0.4,-166.25
CA-2021-104458,2021-10-13,2021-10-17,Standard Class,CG-10211,Customer_31,Corporate,Texas,Central,Logitech Mouse,Technology,Phones,619.85,7,0.5,-1171.1
CA-2021-104459,2021-10-13,2021-10-14,Same Day,CG-10083,Customer_110,Consumer,Nevada,West,Canon Copier,Technology,Phones,503.4,6,0.3,-187.12
CA-2021-104460,2021-10-13,2021-10-18,Same Day,CG-10473,Customer_152,Corporate,North Carolina,East,Logitech Mouse,Technology,Computers,719.86,3,0.3,-150.51
CA-2021-104461,2021-10-13,2021-10-14,Standard Class,CG-10313,Customer_190,Consumer,Missouri,Central,Standing Desk,Furniture,Chairs,708.02,2,0.4,-286.5
CA-2021-104462,2021-10-13,2021-10-20,First Class,CG-10226,Customer_134,Corporate,Washington,West,Stapler,Office Supplies,Art,94.47,5,0.0,75.51
CA-2021-104463,2021-10-14,2021-10-19,Standard Class,CG-10231,Customer_51,Corporate,Michigan,Central,Sticky Notes,Office Supplies,Binders,49.01,4,0.0,39.5
CA-2021-104464,2021-10-14,2021-10-19,First Class,CG-10255,Customer_238,Corporate,Arkansas,South,Scissors,Office Supplies,Paper,133.19,3,0.0,92.87
CA-2021-104465,2021-10-14,2021-10-19,Standard Class,CG-10236,Customer_76,Home Office,California,West,Manila Folders,Office Supplies,Art,44.42,2,0.0,28.87
CA-2021-104466,2021-10-14,2021-10-18,Second Class,CG-10489,Customer_253,Consumer,Louisiana,South,Pen Set,Office Supplies,Fasteners,102.72,6,0.3,-27.37
CA-2021-104467,2021-10-14,2021-10-15,Same Day,CG-10152,Customer_210,Consumer,New York,East,HP Laptop,Technology,Copiers,270.66,3,0.5,-214.41
CA-2021-104468,2021-10-14,2021-10-21,Standard Class,CG-10285,Customer_153,Corporate,Oklahoma,South,Executive Desk,Furniture,Furnishings,772.78,4,0.0,871.44
CA-2021-104469,2021-10-14,2021-10-15,Standard Class,CG-10167,Customer_190,Home Office,Washington,West,Sony Headphones,Technology,Computers,900.81,5,0.5,-944.01
CA-2021-104470,2021-10-15,2021-10-19,Standard Class,CG-10024,Customer_66,Corporate,Indiana,Central,Bookcase,Furniture,Bookcases,673.6,2,0.0,358.88
CA-2021-104471,2021-10-15,2021-10-18,First Class,CG-10009,Customer_23,Consumer,Colorado,West,Filing Cabinet,Furniture,Tables,274.7,7,0.5,-308.0
CA-2021-104472,2021-10-15,2021-10-17,Second Class,CG-10364,Customer_27,Consumer,Tennessee,South,Ergonomic Chair,Furniture,Furnishings,533.17,5,0.3,-131.18
CA-2021-104473,2021-10-15,2021-10-22,Second Class,CG-10312,Customer_120,Corporate,Oklahoma,South,Executive Desk,Furniture,Tables,877.86,6,0.5,-1188.84
CA-2021-104474,2021-10-15,2021-10-22,Standard Class,CG-10162,Customer_157,Corporate,Minnesota,Central,Sticky Notes,Office Supplies,Paper,109.84,6,0.5,-145.75
CA-2021-104475,2021-10-15,2021-10-16,Same Day,CG-10282,Customer_47,Corporate,New York,East,Sofa,Furniture,Furnishings,330.11,2,0.5,-130.05
CA-2021-104476,2021-10-15,2021-10-17,Same Day,CG-10251,Customer_294,Consumer,Arizona,West,Standing Desk,Furniture,Chairs,449.29,3,0.0,422.62
CA-2021-104477,2021-10-16,2021-10-22,Standard Class,CG-10451,Customer_72,Corporate,Indiana,Central,Manila Folders,Office Supplies,Art,10.99,7,0.5,-25.11
CA-2021-104478,2021-10-16,2021-10-22,First Class,CG-10061,Customer_61,Corporate,Minnesota,Central,Dell Monitor,Technology,Computers,284.79,7,0.4,-391.88
CA-2021-104479,2021-10-16,2021-10-20,Same Day,CG-10207,Customer_21,Consumer,Wisconsin,Central,Samsung Galaxy,Technology,Copiers,346.01,1,0.5,-79.31
CA-2021-104480,2021-10-16,2021-10-22,Second Class,CG-10412,Customer_279,Corporate,California,West,Logitech Mouse,Technology,Copiers,623.93,2,0.5,-251.86
CA-2021-104481,2021-10-16,2021-10-23,Same Day,CG-10354,Customer_180,Home Office,California,West,Logitech Mouse,Technology,Phones,1398.76,2,0.1,284.81
CA-2021-104482,2021-10-16,2021-10-22,Same Day,CG-10148,Customer_146,Consumer,Nevada,West,Conference Table,Furniture,Bookcases,612.62,5,0.0,871.4
CA-2021-104483,2021-10-16,2021-10-19,Standard Class,CG-10168,Customer_44,Corporate,Pennsylvania,East,Manila Folders,Office Supplies,Fasteners,113.14,1,0.3,-4.89
CA-2021-104484,2021-10-17,2021-10-20,Same Day,CG-10414,Customer_72,Corporate,Minnesota,Central,Manila Folders,Office Supplies,Fasteners,108.26,7,0.0,155.61
CA-2021-104485,2021-10-17,2021-10-20,Standard Class,CG-10146,Customer_180,Consumer,Arkansas,South,Samsung Galaxy,Technology,Phones,1112.59,6,0.0,1497.24
CA-2021-104486,2021-10-17,2021-10-23,Second Class,CG-10491,Customer_9,Consumer,Louisiana,South,Pen Set,Office Supplies,Supplies,75.23,1,0.3,-3.93
CA-2021-104487,2021-10-17,2021-10-21,Same Day,CG-10293,Customer_45,Home Office,Missouri,Central,Conference Table,Furniture,Bookcases,1048.85,1,0.0,191.29
CA-2021-104488,2021-10-17,2021-10-22,Standard Class,CG-10415,Customer_196,Corporate,Arkansas,South,Apple iPad,Technology,Computers,1082.83,1,0.0,370.62
CA-2021-104489,2021-10-17,2021-10-22,Standard Class,CG-10003,Customer_88,Corporate,Georgia,East,Standing Desk,Furniture,Bookcases,584.21,4,0.0,692.93
CA-2021-104490,2021-10-17,2021-10-19,Second Class,CG-10077,Customer_130,Corporate,New York,East,Filing Cabinet,Furniture,Bookcases,984.41,7,0.0,1098.11
CA-2021-104491,2021-10-18,2021-10-23,Same Day,CG-10064,Customer_76,Consumer,California,West,Executive Desk,Furniture,Furnishings,158.01,3,0.3,-20.04
CA-2021-104492,2021-10-18,2021-10-23,First Class,CG-10103,Customer_204,Consumer,Colorado,West,Office Chair,Furniture,Furnishings,763.64,2,0.0,244.45
CA-2021-104493,2021-10-18,2021-10-21,Same Day,CG-10082,Customer_60,Consumer,Washington,West,Bookcase,Furniture,Furnishings,201.1,3,0.3,-23.64
CA-2021-104494,2021-10-18,2021-10-21,Standard Class,CG-10047,Customer_25,Corporate,Oregon,West,Dell Monitor,Technology,Computers,1500.0,6,0.0,1865.86
CA-2021-104495,2021-10-18,2021-10-24,Standard Class,CG-10415,Customer_254,Corporate,Oregon,West,Standing Desk,Furniture,Bookcases,905.2,3,0.3,-159.46
CA-2021-104496,2021-10-18,2021-10-20,Second Class,CG-10380,Customer_253,Consumer,Kentucky,South,Logitech Mouse,Technology,Accessories,973.49,3,0.0,857.88
CA-2021-104497,2021-10-19,2021-10-20,Second Class,CG-10263,Customer_232,Home Office,Kentucky,South,Stapler,Office Supplies,Fasteners,96.11,3,0.5,-45.86
CA-2021-104498,2021-10-19,2021-10-26,First Class,CG-10132,Customer_120,Corporate,Nevada,West,Executive Desk,Furniture,Chairs,884.44,4,0.0,946.79
CA-2021-104499,2021-10-19,2021-10-21,First Class,CG-10199,Customer_162,Home Office,Pennsylvania,East,Conference Table,Furniture,Furnishings,584.7,5,0.0,1000.37
CA-2021-104500,2021-10-19,2021-10-21,Standard Class,CG-10176,Customer_178,Consumer,Alabama,South,Tape Dispenser,Office Supplies,Paper,127.82,7,0.5,-246.66
CA-2021-104501,2021-10-19,2021-10-23,First Class,CG-10197,Customer_215,Corporate,North Carolina,East,Dell Monitor,Technology,Copiers,862.65,4,0.0,1180.48
CA-2021-104502,2021-10-19,2021-10-25,First Class,CG-10098,Customer_92,Home Office,New York,East,Executive Desk,Furniture,Bookcases,1008.14,2,0.1,273.54
CA-2021-104503,2021-10-19,2021-10-23,First Class,CG-10308,Customer_52,Corporate,Indiana,Central,Sticky Notes,Office Supplies,Fasteners,85.97,7,0.5,-145.61
CA-2021-104504,2021-10-20,2021-10-22,Same Day,CG-10382,Customer_82,Home Office,Minnesota,Central,Tape Dispenser,Office Supplies,Labels,65.7,1,0.0,16.37
CA-2021-104505,2021-10-20,2021-10-22,Same Day,CG-10115,Customer_96,Corporate,Utah,West,Standing Desk,Furniture,Furnishings,88.25,5,0.0,147.73
CA-2021-104506,2021-10-20,2021-10-22,Standard Class,CG-10059,Customer_62,Home Office,Georgia,East,HP Laptop,Technology,Accessories,627.1,2,0.0,283.52
CA-2021-104507,2021-10-20,2021-10-25,Same Day,CG-10444,Customer_184,Home Office,Kentucky,South,Dell Monitor,Technology,Accessories,1580.09,6,0.0,3286.75
CA-2021-104508,2021-10-20,2021-10-27,First Class,CG-10445,Customer_39,Consumer,Minnesota,Central,Standing Desk,Furniture,Chairs,528.15,1,0.0,136.59
CA-2021-104509,2021-10-20,2021-10-27,First Class,CG-10458,Customer_39,Consumer,Wisconsin,Central,Scissors,Office Supplies,Labels,65.08,4,0.0,50.4
CA-2021-104510,2021-10-20,2021-10-24,First Class,CG-10396,Customer_284,Home Office,Ohio,East,Conference Table,Furniture,Furnishings,591.03,3,0.0,302.73
CA-2021-104511,2021-10-21,2021-10-23,Same Day,CG-10344,Customer_165,Corporate,Illinois,Central,Sony Headphones,Technology,Accessories,611.7,2,0.1,135.49
CA-2021-104512,2021-10-21,2021-10-28,Second Class,CG-10306,Customer_219,Home Office,Indiana,Central,Tape Dispenser,Office Supplies,Binders,74.16,6,0.5,-70.24
CA-2021-104513,2021-10-21,2021-10-24,First Class,CG-10412,Customer_191,Corporate,Mississippi,South,Sofa,Furniture,Tables,473.29,3,0.0,409.58
CA-2021-104514,2021-10-21,2021-10-28,First Class,CG-10019,Customer_249,Corporate,New York,East,Binders Pack,Office Supplies,Labels,128.27,3,0.2,19.5
CA-2021-104515,2021-10-21,2021-10-27,Second Class,CG-10290,Customer_45,Corporate,Texas,Central,Sony Headphones,Technology,Computers,1074.0,3,0.5,-958.82
CA-2021-104516,2021-10-21,2021-10-27,Second Class,CG-10089,Customer_86,Corporate,Georgia,East,Canon Copier,Technology,Accessories,1523.86,5,0.1,1400.97
CA-2021-104517,2021-10-21,2021-10-28,Standard Class,CG-10370,Customer_299,Consumer,Indiana,Central,Apple iPad,Technology,Copiers,1278.65,1,0.3,-85.99
CA-2021-104518,2021-10-22,2021-10-25,Standard Class,CG-10083,Customer_151,Home Office,Tennessee,South,Filing Cabinet,Furniture,Bookcases,304.26,3,0.2,31.66
CA-2021-104519,2021-10-22,2021-10-28,Same Day,CG-10230,Customer_63,Corporate,Ohio,East,Tape Dispenser,Office Supplies,Storage,122.86,6,0.5,-138.01
CA-2021-104520,2021-10-22,2021-10-27,Second Class,CG-10362,Customer_102,Consumer,Indiana,Central,Office Chair,Furniture,Bookcases,174.41,2,0.2,18.11
CA-2021-104521,2021-10-22,2021-10-29,Standard Class,CG-10040,Customer_200,Corporate,Alabama,South,Sofa,Furniture,Bookcases,548.79,5,0.2,96.53
CA-2021-104522,2021-10-22,2021-10-27,First Class,CG-10238,Customer_167,Corporate,Indiana,Central,Sofa,Furniture,Furnishings,331.77,1,0.0,55.92
CA-2021-104523,2021-10-22,2021-10-29,Standard Class,CG-10171,Customer_62,Consumer,North Carolina,East,Conference Table,Furniture,Chairs,640.91,2,0.5,-363.1
CA-2021-104524,2021-10-22,2021-10-23,First Class,CG-10299,Customer_255,Consumer,Illinois,Central,Pen Set,Office Supplies,Supplies,49.36,5,0.0,72.79
CA-2021-104525,2021-10-23,2021-10-24,First Class,CG-10133,Customer_182,Corporate,Pennsylvania,East,Manila Folders,Office Supplies,Supplies,104.11,5,0.4,-99.53
CA-2021-104526,2021-10-23,2021-10-24,First Class,CG-10190,Customer_233,Home Office,Virginia,East,Office Chair,Furniture,Furnishings,1054.65,6,0.5,-2108.14
CA-2021-104527,2021-10-23,2021-10-29,Same Day,CG-10144,Customer_130,Consumer,Illinois,Central,Conference Table,Furniture,Furnishings,818.62,7,0.2,273.34
CA-2021-104528,2021-10-23,2021-10-28,Second Class,CG-10375,Customer_249,Home Office,Louisiana,South,Logitech Mouse,Technology,Phones,726.59,6,0.2,301.66
CA-2021-104529,2021-10-23,2021-10-28,Same Day,CG-10113,Customer_3,Corporate,Nevada,West,HP Laptop,Technology,Accessories,1134.12,1,0.1,107.23
CA-2021-104530,2021-10-23,2021-10-28,Standard Class,CG-10090,Customer_211,Corporate,Alabama,South,Scissors,Office Supplies,Binders,125.56,7,0.0,284.79
CA-2021-104531,2021-10-23,2021-10-26,Standard Class,CG-10296,Customer_237,Corporate,Arkansas,South,iPhone 14,Technology,Phones,584.6,7,0.2,175.39
CA-2021-104532,2021-10-24,2021-10-29,Second Class,CG-10490,Customer_263,Corporate,Indiana,Central,Manila Folders,Office Supplies,Storage,25.81,6,0.5,-51.78
CA-2021-104533,2021-10-24,2021-10-27,Second Class,CG-10466,Customer_3,Corporate,Alabama,South,Sticky Notes,Office Supplies,Labels,27.43,7,0.0,37.35
CA-2021-104534,2021-10-24,2021-10-25,Standard Class,CG-10489,Customer_61,Corporate,Tennessee,South,Tape Dispenser,Office Supplies,Art,74.58,3,0.3,-13.34
CA-2021-104535,2021-10-24,2021-10-25,Second Class,CG-10223,Customer_61,Home Office,California,West,Logitech Mouse,Technology,Copiers,1354.01,2,0.5,-636.63
CA-2021-104536,2021-10-24,2021-10-30,Second Class,CG-10490,Customer_10,Consumer,Alabama,South,Samsung Galaxy,Technology,Accessories,1229.33,4,0.0,1112.75
CA-2021-104537,2021-10-24,2021-10-31,First Class,CG-10150,Customer_227,Corporate,Utah,West,Manila Folders,Office Supplies,Storage,69.28,3,0.0,33.65
CA-2021-104538,2021-10-25,2021-10-26,Same Day,CG-10037,Customer_269,Consumer,Missouri,Central,Pen Set,Office Supplies,Storage,104.94,7,0.5,-213.9
CA-2021-104539,2021-10-25,2021-11-01,Same Day,CG-10168,Customer_226,Home Office,Arizona,West,Executive Desk,Furniture,Furnishings,740.79,4,0.3,-109.68
CA-2021-104540,2021-10-25,2021-11-01,Same Day,CG-10030,Customer_245,Corporate,New York,East,Sticky Notes,Office Supplies,Storage,91.86,2,0.3,-8.91
CA-2021-104541,2021-10-25,2021-10-31,First Class,CG-10399,Customer_19,Corporate,Virginia,East,Tape Dispenser,Office Supplies,Labels,36.71,6,0.3,-7.85
CA-2021-104542,2021-10-25,2021-10-27,First Class,CG-10122,Customer_212,Consumer,Arizona,West,Ergonomic Chair,Furniture,Chairs,407.84,4,0.0,441.93
CA-2021-104543,2021-10-25,2021-10-27,Second Class,CG-10386,Customer_62,Consumer,Virginia,East,Sticky Notes,Office Supplies,Paper,55.1,4,0.3,-8.65
CA-2021-104544,2021-10-25,2021-10-29,Second Class,CG-10079,Customer_195,Consumer,Illinois,Central,A4 Paper,Office Supplies,Fasteners,115.16,1,0.4,-18.58
CA-2021-104545,2021-10-26,2021-11-01,First Class,CG-10497,Customer_83,Corporate,New York,East,Sticky Notes,Office Supplies,Envelopes,110.88,1,0.2,7.52
CA-2021-104546,2021-10-26,2021-10-30,First Class,CG-10370,Customer_31,Consumer,California,West,Filing Cabinet,Furniture,Tables,345.77,6,0.0,693.3
CA-2021-104547,2021-10-26,2021-10-30,Standard Class,CG-10143,Customer_42,Consumer,Texas,Central,HP Laptop,Technology,Copiers,226.83,1,0.0,43.12
CA-2021-104548,2021-10-26,2021-10-28,First Class,CG-10067,Customer_219,Home Office,Pennsylvania,East,A4 Paper,Office Supplies,Supplies,109.93,4,0.3,-14.94
CA-2021-104549,2021-10-26,2021-11-01,First Class,CG-10068,Customer_267,Corporate,Wisconsin,Central,Executive Desk,Furniture,Chairs,508.62,6,0.2,96.76
CA-2021-104550,2021-10-26,2021-10-28,Same Day,CG-10181,Customer_239,Corporate,Arizona,West,Binders Pack,Office Supplies,Labels,38.96,4,0.3,-9.84
CA-2021-104551,2021-10-26,2021-10-30,Standard Class,CG-10219,Customer_296,Corporate,Georgia,East,Office Chair,Furniture,Tables,205.23,5,0.0,205.09
CA-2021-104552,2021-10-27,2021-11-02,Same Day,CG-10342,Customer_201,Consumer,Minnesota,Central,Pen Set,Office Supplies,Paper,12.16,5,0.5,-12.57
CA-2021-104553,2021-10-27,2021-10-31,Same Day,CG-10297,Customer_162,Home Office,Indiana,Central,Executive Desk,Furniture,Furnishings,527.13,7,0.0,720.45
CA-2021-104554,2021-10-27,2021-11-01,Standard Class,CG-10191,Customer_251,Consumer,New York,East,HP Laptop,Technology,Phones,700.71,1,0.0,222.84
CA-2021-104555,2021-10-27,2021-11-03,Standard Class,CG-10125,Customer_209,Corporate,Minnesota,Central,HP Laptop,Technology,Computers,1294.62,7,0.0,3133.58
CA-2021-104556,2021-10-27,2021-11-02,Standard Class,CG-10018,Customer_176,Consumer,Indiana,Central,Samsung Galaxy,Technology,Copiers,1761.15,5,0.0,2650.86
CA-2021-104557,2021-10-27,2021-11-02,Second Class,CG-10088,Customer_108,Corporate,Arizona,West,Sticky Notes,Office Supplies,Binders,37.28,3,0.2,7.04
CA-2021-104558,2021-10-27,2021-11-03,Standard Class,CG-10082,Customer_102,Consumer,Colorado,West,Conference Table,Furniture,Furnishings,335.79,5,0.3,-92.04
CA-2021-104559,2021-10-28,2021-11-01,Same Day,CG-10317,Customer_287,Consumer,Colorado,West,Pen Set,Office Supplies,Supplies,54.18,5,0.0,69.28
CA-2021-104560,2021-10-28,2021-11-02,Standard Class,CG-10258,Customer_47,Corporate,California,West,Sticky Notes,Office Supplies,Binders,70.84,3,0.0,62.55
CA-2021-104561,2021-10-28,2021-10-31,Second Class,CG-10263,Customer_48,Consumer,Arizona,West,Standing Desk,Furniture,Furnishings,806.82,3,0.5,-380.38
CA-2021-104562,2021-10-28,2021-11-04,Same Day,CG-10217,Customer_178,Corporate,Utah,West,Stapler,Office Supplies,Fasteners,56.09,2,0.5,-18.2
CA-2021-104563,2021-10-28,2021-10-30,Standard Class,CG-10414,Customer_291,Consumer,New York,East,Bookcase,Furniture,Furnishings,191.95,4,0.5,-220.71
CA-2021-104564,2021-10-28,2021-11-01,Standard Class,CG-10274,Customer_36,Consumer,Arizona,West,Conference Table,Furniture,Tables,840.63,4,0.2,145.94
CA-2021-104565,2021-10-28,2021-11-04,Same Day,CG-10118,Customer_218,Consumer,Missouri,Central,Apple iPad,Technology,Accessories,1458.08,6,0.2,433.52
CA-2021-104566,2021-10-29,2021-11-05,Same Day,CG-10208,Customer_127,Corporate,New York,East,Samsung Galaxy,Technology,Accessories,547.34,7,0.5,-1173.93
CA-2021-104567,2021-10-29,2021-11-04,Standard Class,CG-10320,Customer_52,Consumer,Minnesota,Central,Sony Headphones,Technology,Accessories,362.7,1,0.5,-96.27
CA-2021-104568,2021-10-29,2021-10-31,Second Class,CG-10308,Customer_280,Consumer,Utah,West,Office Chair,Furniture,Furnishings,630.8,6,0.0,1177.27
CA-2021-104569,2021-10-29,2021-10-31,Same Day,CG-10268,Customer_262,Home Office,Utah,West,iPhone 14,Technology,Accessories,481.84,2,0.2,45.07
CA-2021-104570,2021-10-29,2021-10-31,First Class,CG-10058,Customer_28,Home Office,Indiana,Central,Sofa,Furniture,Bookcases,471.63,6,0.0,587.14
CA-2021-104571,2021-10-29,2021-11-05,Standard Class,CG-10184,Customer_45,Corporate,Minnesota,Central,Sticky Notes,Office Supplies,Supplies,111.17,2,0.0,43.79
CA-2021-104572,2021-10-29,2021-11-01,Same Day,CG-10426,Customer_78,Corporate,Texas,Central,iPhone 14,Technology,Phones,500.65,2,0.1,105.94
CA-2021-104573,2021-10-30,2021-10-31,Same Day,CG-10011,Customer_39,Corporate,Kentucky,South,Filing Cabinet,Furniture,Furnishings,919.28,7,0.0,1012.6
CA-2021-104574,2021-10-30,2021-11-03,Standard Class,CG-10223,Customer_139,Corporate,Mississippi,South,Sofa,Furniture,Tables,782.28,2,0.3,-50.26
CA-2021-104575,2021-10-30,2021-10-31,Standard Class,CG-10087,Customer_204,Consumer,Tennessee,South,Bookcase,Furniture,Furnishings,311.64,7,0.0,445.46
CA-2021-104576,2021-10-30,2021-11-06,Standard Class,CG-10097,Customer_249,Consumer,Louisiana,South,Bookcase,Furniture,Chairs,629.36,7,0.0,906.14
CA-2021-104577,2021-10-30,2021-10-31,Second Class,CG-10407,Customer_178,Corporate,Florida,East,Samsung Galaxy,Technology,Accessories,1157.43,5,0.4,-785.98
CA-2021-104578,2021-10-30,2021-11-06,First Class,CG-10425,Customer_162,Corporate,Nevada,West,Dell Monitor,Technology,Copiers,468.46,2,0.1,150.84
CA-2021-104579,2021-10-31,2021-11-01,Same Day,CG-10392,Customer_291,Home Office,Missouri,Central,HP Laptop,Technology,Accessories,376.34,6,0.2,136.32
CA-2021-104580,2021-10-31,2021-11-02,Standard Class,CG-10175,Customer_116,Corporate,Arizona,West,Executive Desk,Furniture,Tables,634.29,1,0.1,72.13
CA-2021-104581,2021-10-31,2021-11-05,Standard Class,CG-10067,Customer_245,Home Office,Illinois,Central,Manila Folders,Office Supplies,Binders,100.35,4,0.2,24.23
CA-2021-104582,2021-10-31,2021-11-02,Second Class,CG-10431,Customer_279,Corporate,Utah,West,Bookcase,Furniture,Bookcases,565.81,2,0.2,40.24
CA-2021-104583,2021-10-31,2021-11-02,First Class,CG-10152,Customer_129,Corporate,Georgia,East,Sticky Notes,Office Supplies,Storage,19.57,6,0.2,8.17
CA-2021-104584,2021-10-31,2021-11-06,Same Day,CG-10355,Customer_160,Consumer,Tennessee,South,HP Laptop,Technology,Accessories,1675.48,4,0.1,832.41
CA-2021-104585,2021-10-31,2021-11-06,First Class,CG-10151,Customer_98,Corporate,Utah,West,Conference Table,Furniture,Bookcases,803.98,7,0.0,1786.66
